lon,lat,OBJECTID,INCNUM,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,DISPOSITION,FULL_ADD,UOF_FORCE_TYPE,UOF_REASON,SERVICE_TYPE,CIT_ARRESTED,CITCHARGE_TYPE,CIT_WEAPON_TYPE,CIT_INJURED,CIT_HOSPITAL,OFF_INJURED,OFF_HOSPITAL,CITNUM,RACE,SEX,CIT_AGE,CIT_COND_TYPE,OFFNUM,OFF_RACE,OFF_SEX,OFF_AGE,OFF_YR_EMPLOY,OFF_COND_TYPE
-86.2175371,39.7261392,22669,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-weight leverage,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Complaint of pain,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22670,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-take down,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Complaint of pain,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22671,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-take down,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Complaint of pain,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22673,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-joint/pressure,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Complaint of pain,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22674,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-handcuffing,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Complaint of pain,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22675,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-handcuffing,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Complaint of pain,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22676,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Less lethal-cs/oc,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Bruising,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22677,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Less lethal-cs/oc,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Bruising,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22678,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-fist strike,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Bruising,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22679,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-fist strike,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Bruising,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22680,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-weight leverage,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Bruising,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22681,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-weight leverage,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Bruising,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22682,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-take down,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Bruising,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22686,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-handcuffing,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Bruising,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22683,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-take down,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Bruising,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22684,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-joint/pressure,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Bruising,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22685,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-joint/pressure,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Bruising,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22687,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-handcuffing,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Bruising,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22688,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Less lethal-cs/oc,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor bleeding,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22689,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Less lethal-cs/oc,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor bleeding,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22690,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-fist strike,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor bleeding,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22691,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-fist strike,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor bleeding,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22692,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-weight leverage,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor bleeding,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22693,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-weight leverage,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor bleeding,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22694,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-take down,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor bleeding,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22695,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-take down,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor bleeding,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22696,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-joint/pressure,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor bleeding,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22700,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Less lethal-cs/oc,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Swelling,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22697,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-joint/pressure,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor bleeding,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22698,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-handcuffing,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor bleeding,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22699,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-handcuffing,Assaulting Officer(s),Investigation,Yes,Resisting Law Enforcement (F),Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor bleeding,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22701,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Less lethal-cs/oc,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Swelling,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22702,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-fist strike,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Swelling,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22703,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-fist strike,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Swelling,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22704,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-weight leverage,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Swelling,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22705,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-weight leverage,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Swelling,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22706,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-take down,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Swelling,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22707,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-take down,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Swelling,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22708,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-joint/pressure,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Swelling,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22709,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-joint/pressure,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Swelling,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22710,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-handcuffing,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Swelling,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22714,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-fist strike,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor scrapes,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22711,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-handcuffing,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Swelling,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22712,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Less lethal-cs/oc,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor scrapes,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22713,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Less lethal-cs/oc,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor scrapes,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22715,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-fist strike,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor scrapes,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22716,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-weight leverage,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor scrapes,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22717,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-weight leverage,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor scrapes,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22718,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-take down,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor scrapes,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22719,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-take down,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor scrapes,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22720,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-joint/pressure,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor scrapes,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22721,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-joint/pressure,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor scrapes,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22722,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-handcuffing,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor scrapes,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22723,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-handcuffing,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Minor scrapes,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22724,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Less lethal-cs/oc,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Laceration,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22728,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-weight leverage,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Laceration,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22725,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Less lethal-cs/oc,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Laceration,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22726,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-fist strike,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Laceration,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22727,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-fist strike,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Laceration,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22729,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-weight leverage,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Laceration,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22730,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-take down,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Laceration,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22731,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-take down,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Laceration,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22732,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-joint/pressure,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Laceration,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22733,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-joint/pressure,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Laceration,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22734,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-handcuffing,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Laceration,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22735,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-handcuffing,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Laceration,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22736,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Less lethal-cs/oc,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Complaint of pain,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22737,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Less lethal-cs/oc,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Complaint of pain,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22738,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-fist strike,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Complaint of pain,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22742,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-take down,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Complaint of pain,1417,White,Male,43,15,Swelling
-86.2175371,39.7261392,22739,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-fist strike,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Complaint of pain,1417,White,Male,43,15,Complaint of pain
-86.2175371,39.7261392,22740,20304,2017-04-10,04:45:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3542 W Gimber Street, Indianapolis, IN",Physical-weight leverage,Assaulting Officer(s),Investigation,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,11890,White,Male,33,Complaint of pain,1417,White,Male,43,15,Swelling
