lon,lat,OBJECTID,INCNUM,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,DISPOSITION,FULL_ADD,UOF_FORCE_TYPE,UOF_REASON,SERVICE_TYPE,CIT_ARRESTED,CITCHARGE_TYPE,CIT_WEAPON_TYPE,CIT_INJURED,CIT_HOSPITAL,OFF_INJURED,OFF_HOSPITAL,CITNUM,RACE,SEX,CIT_AGE,CIT_COND_TYPE,OFFNUM,OFF_RACE,OFF_SEX,OFF_AGE,OFF_YR_EMPLOY,OFF_COND_TYPE
-86.25404600000002,39.752513,4402,8612,2015-05-26,06:20:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"1030 S Norfolk Street, Indianapolis, IN",Physical-weight leverage,Combative Suspect,Investigation,Yes,Battery (M),Unreported,Yes,No,No,No,4108,Black,Female,23,Minor scrapes,1978,White,Male,42,8,Unreported
-86.25404600000002,39.752513,4403,8612,2015-05-26,06:20:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"1030 S Norfolk Street, Indianapolis, IN",Less lethal-cs/oc,Combative Suspect,Investigation,Yes,Battery (M),Unreported,Yes,No,No,No,4108,Black,Female,23,Minor scrapes,1978,White,Male,42,8,Unreported
-86.25404600000002,39.752513,4404,8612,2015-05-26,06:20:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"1030 S Norfolk Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Investigation,Yes,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,4108,Black,Female,23,Minor scrapes,1978,White,Male,42,8,Unreported
-86.25404600000002,39.752513,4405,8612,2015-05-26,06:20:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"1030 S Norfolk Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Investigation,Yes,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,4108,Black,Female,23,Minor scrapes,1978,White,Male,42,8,Unreported
-86.25404600000002,39.752513,4406,8612,2015-05-26,06:20:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"1030 S Norfolk Street, Indianapolis, IN",Physical-weight leverage,Combative Suspect,Investigation,Yes,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,4108,Black,Female,23,Minor scrapes,1978,White,Male,42,8,Unreported
-86.25404600000002,39.752513,4407,8612,2015-05-26,06:20:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"1030 S Norfolk Street, Indianapolis, IN",Physical-weight leverage,Combative Suspect,Investigation,Yes,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,4108,Black,Female,23,Minor scrapes,1978,White,Male,42,8,Unreported
-86.25404600000002,39.752513,4411,8612,2015-05-26,06:20:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"1030 S Norfolk Street, Indianapolis, IN",Physical-weight leverage,Combative Suspect,Investigation,Yes,Disorderly Conduct,Unreported,Yes,No,No,No,4108,Black,Female,23,Minor scrapes,1978,White,Male,42,8,Unreported
-86.25404600000002,39.752513,4408,8612,2015-05-26,06:20:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"1030 S Norfolk Street, Indianapolis, IN",Less lethal-cs/oc,Combative Suspect,Investigation,Yes,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,4108,Black,Female,23,Minor scrapes,1978,White,Male,42,8,Unreported
-86.25404600000002,39.752513,4409,8612,2015-05-26,06:20:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"1030 S Norfolk Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Investigation,Yes,Disorderly Conduct,Unreported,Yes,No,No,No,4108,Black,Female,23,Minor scrapes,1978,White,Male,42,8,Unreported
-86.25404600000002,39.752513,4410,8612,2015-05-26,06:20:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"1030 S Norfolk Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Investigation,Yes,Disorderly Conduct,Unreported,Yes,No,No,No,4108,Black,Female,23,Minor scrapes,1978,White,Male,42,8,Unreported
-86.25404600000002,39.752513,4412,8612,2015-05-26,06:20:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"1030 S Norfolk Street, Indianapolis, IN",Physical-weight leverage,Combative Suspect,Investigation,Yes,Disorderly Conduct,Unreported,Yes,No,No,No,4108,Black,Female,23,Minor scrapes,1978,White,Male,42,8,Unreported
-86.25404600000002,39.752513,4413,8612,2015-05-26,06:20:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"1030 S Norfolk Street, Indianapolis, IN",Less lethal-cs/oc,Combative Suspect,Investigation,Yes,Disorderly Conduct,Unreported,Yes,No,No,No,4108,Black,Female,23,Minor scrapes,1978,White,Male,42,8,Unreported
-86.25404600000002,39.752513,4414,8612,2015-05-26,06:20:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"1030 S Norfolk Street, Indianapolis, IN",Physical-weight leverage,Combative Suspect,Investigation,Yes,Battery (M),Unreported,Yes,No,No,No,4108,Black,Female,23,Minor scrapes,3120,White,Male,30,7,Unreported
-86.25404600000002,39.752513,4415,8612,2015-05-26,06:20:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"1030 S Norfolk Street, Indianapolis, IN",Physical-weight leverage,Combative Suspect,Investigation,Yes,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,4108,Black,Female,23,Minor scrapes,3120,White,Male,30,7,Unreported
-86.25404600000002,39.752513,4416,8612,2015-05-26,06:20:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"1030 S Norfolk Street, Indianapolis, IN",Physical-weight leverage,Combative Suspect,Investigation,Yes,Disorderly Conduct,Unreported,Yes,No,No,No,4108,Black,Female,23,Minor scrapes,3120,White,Male,30,7,Unreported
-86.0487182,39.8413346,4417,8614,2015-05-26,20:15:00:000,Homeland security division,Homeland security bureau/tactical,SWAT SECTION,SWAT UNIT,In compliance,"4635   Dean Street, Indianapolis, IN",Physical-kick,Non-Compliant,Arrest,Yes,Residential Entry,Unreported,No,No,No,No,4099,Black,Male,17,No injuries noted or visible,2966,White,Male,29,5,Unreported
-86.0487182,39.8413346,4418,8614,2015-05-26,20:15:00:000,Homeland security division,Homeland security bureau/tactical,SWAT SECTION,SWAT UNIT,In compliance,"4635   Dean Street, Indianapolis, IN",Physical-kick,Non-Compliant,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,4099,Black,Male,17,No injuries noted or visible,2966,White,Male,29,5,Unreported
-86.0487182,39.8413346,4419,8636,2015-05-26,20:38:00:000,Operations division,North district,ND MIDDLE SHIFT,UNREPORTED,In compliance,"4635 N Dean Street, Indianapolis, IN",Less lethal-taser,Combative Suspect,Warrant Service,Yes,Residential Entry,Unreported,No,No,No,No,4099,Black,Male,17,No injuries noted or visible,3004,Black,Male,32,5,Unreported
-86.0487182,39.8413346,4420,8636,2015-05-26,20:38:00:000,Operations division,North district,ND MIDDLE SHIFT,UNREPORTED,In compliance,"4635 N Dean Street, Indianapolis, IN",Less lethal-taser,Combative Suspect,Warrant Service,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,4099,Black,Male,17,No injuries noted or visible,3004,Black,Male,32,5,Unreported
-86.0487182,39.8413346,4421,8636,2015-05-26,20:38:00:000,Operations division,North district,ND MIDDLE SHIFT,UNREPORTED,In compliance,"4635 N Dean Street, Indianapolis, IN",Less lethal-taser,Combative Suspect,Warrant Service,Yes,Possession of a Handgun (F),Unreported,No,No,No,No,4099,Black,Male,17,No injuries noted or visible,3004,Black,Male,32,5,Unreported
-86.1289417,39.7849048,4422,8642,2015-05-27,17:51:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"1801   Nowland Avenue, Indianapolis, IN",Less lethal-taser,Fleeing,Arrest,Yes,Robbery,Unreported,No,No,No,No,4117,Black,Male,20,No injuries noted or visible,2916,White,Male,29,5,Unreported
-86.1938115,39.7746979,4426,8646,2015-05-27,23:55:00:000,Operations division,Southwest district,SW MIDDLE SHIFT,UNREPORTED,In compliance,"1900 W Michigan Street, Indianapolis, IN",Less lethal-taser,Fleeing,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,4118,Black,Male,30,Unreported,2932,Black,Male,29,5,Unreported
-86.1289417,39.7849048,4423,8642,2015-05-27,17:51:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"1801   Nowland Avenue, Indianapolis, IN",Less lethal-taser,Fleeing,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,4117,Black,Male,20,No injuries noted or visible,2916,White,Male,29,5,Unreported
-86.1289417,39.7849048,4424,8642,2015-05-27,17:51:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"1801   Nowland Avenue, Indianapolis, IN",Less lethal-taser,Fleeing,Arrest,Yes,Resisting Law Enforcement (F),Unreported,No,No,No,No,4117,Black,Male,20,No injuries noted or visible,2916,White,Male,29,5,Unreported
-86.1938115,39.7746979,4425,8646,2015-05-27,23:55:00:000,Operations division,Southwest district,SW MIDDLE SHIFT,UNREPORTED,In compliance,"1900 W Michigan Street, Indianapolis, IN",Less lethal-taser,Fleeing,Arrest,Yes,Resisting Law Enforcement (F),Unreported,No,No,No,No,4118,Black,Male,30,Unreported,2932,Black,Male,29,5,Unreported
-86.1938115,39.7746979,4427,8646,2015-05-27,23:55:00:000,Operations division,Southwest district,SW MIDDLE SHIFT,UNREPORTED,In compliance,"1900 W Michigan Street, Indianapolis, IN",Less lethal-taser,Fleeing,Arrest,Yes,Possession of a Handgun (M),Unreported,No,No,No,No,4118,Black,Male,30,Unreported,2932,Black,Male,29,5,Unreported
-86.1938115,39.7746979,4428,8646,2015-05-27,23:55:00:000,Operations division,Southwest district,SW MIDDLE SHIFT,UNREPORTED,In compliance,"1900 W Michigan Street, Indianapolis, IN",Less lethal-taser,Fleeing,Arrest,Yes,Possession of Marijuana/Hash (M),Unreported,No,No,No,No,4118,Black,Male,30,Unreported,2932,Black,Male,29,5,Unreported
-86.1938115,39.7746979,4429,8646,2015-05-27,23:55:00:000,Operations division,Southwest district,SW MIDDLE SHIFT,UNREPORTED,In compliance,"1900 W Michigan Street, Indianapolis, IN",Less lethal-taser,Fleeing,Arrest,Yes,Driving While Suspended,Unreported,No,No,No,No,4118,Black,Male,30,Unreported,2932,Black,Male,29,5,Unreported
-86.2563971,39.7745498,4430,8663,2015-05-29,03:30:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"516   Linden Hill Circle, Indianapolis, IN",Physical-fist strike,Non-Compliant,Arrest,Yes,Criminal Trespass,Unreported,Yes,No,No,No,2769,Black,Male,41,Minor scrapes,2951,White,Male,33,5,Unreported
-86.2563971,39.7745498,4431,8663,2015-05-29,03:30:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"516   Linden Hill Circle, Indianapolis, IN",Physical-take down,Non-Compliant,Arrest,Yes,Criminal Trespass,Unreported,Yes,No,No,No,2769,Black,Male,41,Minor scrapes,2951,White,Male,33,5,Unreported
-86.2563971,39.7745498,4432,8663,2015-05-29,03:30:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"516   Linden Hill Circle, Indianapolis, IN",Physical-fist strike,Non-Compliant,Arrest,Yes,Public Intoxication,Unreported,Yes,No,No,No,2769,Black,Male,41,Minor scrapes,2951,White,Male,33,5,Unreported
-86.2563971,39.7745498,4433,8663,2015-05-29,03:30:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"516   Linden Hill Circle, Indianapolis, IN",Physical-take down,Non-Compliant,Arrest,Yes,Public Intoxication,Unreported,Yes,No,No,No,2769,Black,Male,41,Minor scrapes,2951,White,Male,33,5,Unreported
-86.2563971,39.7745498,4434,8663,2015-05-29,03:30:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"516   Linden Hill Circle, Indianapolis, IN",Physical-fist strike,Non-Compliant,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,2769,Black,Male,41,Minor scrapes,2951,White,Male,33,5,Unreported
-86.2563971,39.7745498,4435,8663,2015-05-29,03:30:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"516   Linden Hill Circle, Indianapolis, IN",Physical-take down,Non-Compliant,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,2769,Black,Male,41,Minor scrapes,2951,White,Male,33,5,Unreported
-86.2563971,39.7745498,4436,8663,2015-05-29,03:30:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"516   Linden Hill Circle, Indianapolis, IN",Physical-weight leverage,Non-Compliant,Arrest,Yes,Criminal Trespass,Unreported,Yes,No,No,No,2769,Black,Male,41,Minor scrapes,1493,White,Male,36,12,Unreported
-86.2563971,39.7745498,4437,8663,2015-05-29,03:30:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"516   Linden Hill Circle, Indianapolis, IN",Physical-weight leverage,Non-Compliant,Arrest,Yes,Public Intoxication,Unreported,Yes,No,No,No,2769,Black,Male,41,Minor scrapes,1493,White,Male,36,12,Unreported
-86.2563971,39.7745498,4438,8663,2015-05-29,03:30:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"516   Linden Hill Circle, Indianapolis, IN",Physical-weight leverage,Non-Compliant,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,2769,Black,Male,41,Minor scrapes,1493,White,Male,36,12,Unreported
-86.1256343,39.7860266,4442,8670,2015-05-27,17:46:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"2015   Brookside Parkway N Drive, Indianapolis, IN",Unreported,Fleeing,Arrest,Yes,NA,Unreported,No,No,No,No,4139,Black,Male,15,Laceration,2990,White,Male,30,5,Unreported
-86.2563971,39.7745498,4439,8663,2015-05-29,03:30:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"516   Linden Hill Circle, Indianapolis, IN",Physical-weight leverage,Non-Compliant,Arrest,Yes,Criminal Trespass,Unreported,Yes,No,No,No,2769,Black,Male,41,Minor scrapes,3286,White,Male,29,0,Unreported
-86.2563971,39.7745498,4440,8663,2015-05-29,03:30:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"516   Linden Hill Circle, Indianapolis, IN",Physical-weight leverage,Non-Compliant,Arrest,Yes,Public Intoxication,Unreported,Yes,No,No,No,2769,Black,Male,41,Minor scrapes,3286,White,Male,29,0,Unreported
-86.2563971,39.7745498,4441,8663,2015-05-29,03:30:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"516   Linden Hill Circle, Indianapolis, IN",Physical-weight leverage,Non-Compliant,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,2769,Black,Male,41,Minor scrapes,3286,White,Male,29,0,Unreported
-86.1256343,39.7860266,4443,8670,2015-05-27,17:46:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"2015   Brookside Parkway N Drive, Indianapolis, IN",Unreported,Fleeing,Arrest,Yes,NA,Unreported,No,No,No,No,4139,Black,Male,15,Laceration,3086,White,Male,29,7,Unreported
-86.1495547,39.8042716,4444,8674,2015-05-29,18:51:00:000,Administration division,Training bureau,RECRUIT TRAINING SECTION,10TH RECRUIT CLASS,In compliance,"2600 N Central Avenue, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,4138,White,Male,17,No injuries noted or visible,3271,Black,Male,26,0,No injuries noted or visible
-86.1495547,39.8042716,4445,8674,2015-05-29,18:51:00:000,Administration division,Training bureau,RECRUIT TRAINING SECTION,10TH RECRUIT CLASS,In compliance,"2600 N Central Avenue, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,Yes,Possession of Paraphernalia,Unreported,No,No,No,No,4138,White,Male,17,No injuries noted or visible,3271,Black,Male,26,0,No injuries noted or visible
-86.1495547,39.8042716,4446,8674,2015-05-29,18:51:00:000,Administration division,Training bureau,RECRUIT TRAINING SECTION,10TH RECRUIT CLASS,In compliance,"2600 N Central Avenue, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,4138,White,Male,17,No injuries noted or visible,2885,White,Male,36,5,No injuries noted or visible
-86.1495547,39.8042716,4447,8674,2015-05-29,18:51:00:000,Administration division,Training bureau,RECRUIT TRAINING SECTION,10TH RECRUIT CLASS,In compliance,"2600 N Central Avenue, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,Yes,Possession of Paraphernalia,Unreported,No,No,No,No,4138,White,Male,17,No injuries noted or visible,2885,White,Male,36,5,No injuries noted or visible
-86.157719,39.763425,4448,8678,2015-05-30,00:31:00:000,Operations division,Downtown  district,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,In compliance,"231 S Meridian Street, Indianapolis, IN",Less lethal-cs/oc,Resisting Arrest,Arrest,Yes,Battery by Bodily Waste,Unreported,No,No,Yes,No,4142,Black,Male,27,No injuries noted or visible,2876,White,Male,34,5,No injuries noted or visible
-86.157719,39.763425,4449,8678,2015-05-30,00:31:00:000,Operations division,Downtown  district,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,In compliance,"231 S Meridian Street, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Battery by Bodily Waste,Unreported,No,No,Yes,No,4142,Black,Male,27,No injuries noted or visible,2876,White,Male,34,5,No injuries noted or visible
-86.157719,39.763425,4450,8678,2015-05-30,00:31:00:000,Operations division,Downtown  district,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,In compliance,"231 S Meridian Street, Indianapolis, IN",Less lethal-cs/oc,Resisting Arrest,Arrest,Yes,Public Intoxication,Unreported,No,No,Yes,No,4142,Black,Male,27,No injuries noted or visible,2876,White,Male,34,5,No injuries noted or visible
-86.157719,39.763425,4451,8678,2015-05-30,00:31:00:000,Operations division,Downtown  district,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,In compliance,"231 S Meridian Street, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Public Intoxication,Unreported,No,No,Yes,No,4142,Black,Male,27,No injuries noted or visible,2876,White,Male,34,5,No injuries noted or visible
-86.157719,39.763425,4455,8678,2015-05-30,00:31:00:000,Operations division,Downtown  district,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,In compliance,"231 S Meridian Street, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Public Intoxication,Unreported,No,No,Yes,No,4142,Black,Male,27,No injuries noted or visible,1138,Black,Male,40,14,Minor bleeding
-86.157719,39.763425,4452,8678,2015-05-30,00:31:00:000,Operations division,Downtown  district,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,In compliance,"231 S Meridian Street, Indianapolis, IN",Less lethal-cs/oc,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,Yes,No,4142,Black,Male,27,No injuries noted or visible,2876,White,Male,34,5,No injuries noted or visible
-86.157719,39.763425,4453,8678,2015-05-30,00:31:00:000,Operations division,Downtown  district,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,In compliance,"231 S Meridian Street, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,Yes,No,4142,Black,Male,27,No injuries noted or visible,2876,White,Male,34,5,No injuries noted or visible
-86.157719,39.763425,4454,8678,2015-05-30,00:31:00:000,Operations division,Downtown  district,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,In compliance,"231 S Meridian Street, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Battery by Bodily Waste,Unreported,No,No,Yes,No,4142,Black,Male,27,No injuries noted or visible,1138,Black,Male,40,14,Minor bleeding
-86.157719,39.763425,4456,8678,2015-05-30,00:31:00:000,Operations division,Downtown  district,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,In compliance,"231 S Meridian Street, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,Yes,No,4142,Black,Male,27,No injuries noted or visible,1138,Black,Male,40,14,Minor bleeding
-86.1542253,39.7798411,4457,8679,2015-05-30,22:20:00:000,Operations division,East district,ED LATE SHIFT,UNREPORTED,In compliance,"922 N Delaware Street, Indianapolis, IN",Physical-fist strike,Combative Suspect,Investigation,Yes,Criminal Trespass,Unreported,No,No,No,No,4143,Black,Male,24,No injuries noted or visible,2071,White,Male,39,9,Unreported
-86.1542253,39.7798411,4458,8679,2015-05-30,22:20:00:000,Operations division,East district,ED LATE SHIFT,UNREPORTED,In compliance,"922 N Delaware Street, Indianapolis, IN",Physical-fist strike,Combative Suspect,Investigation,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,4143,Black,Male,24,No injuries noted or visible,2071,White,Male,39,9,Unreported
-86.2466553,39.6956459,4459,8680,2015-05-31,04:40:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"5009   Red Horizion Blvd, Indianapolis, IN",Physical-leg sweep,Non-Compliant,Arrest,Yes,Residential Entry,Unreported,No,No,No,No,4144,Black,Male,34,No injuries noted or visible,2200,White,Male,39,12,No injuries noted or visible
-86.2466553,39.6956459,4460,8680,2015-05-31,04:40:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"5009   Red Horizion Blvd, Indianapolis, IN",Physical-take down,Non-Compliant,Arrest,Yes,Residential Entry,Unreported,No,No,No,No,4144,Black,Male,34,No injuries noted or visible,2200,White,Male,39,12,No injuries noted or visible
-86.2466553,39.6956459,4461,8680,2015-05-31,04:40:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"5009   Red Horizion Blvd, Indianapolis, IN",Physical-leg sweep,Non-Compliant,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,4144,Black,Male,34,No injuries noted or visible,2200,White,Male,39,12,No injuries noted or visible
-86.2466553,39.6956459,4462,8680,2015-05-31,04:40:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"5009   Red Horizion Blvd, Indianapolis, IN",Physical-take down,Non-Compliant,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,4144,Black,Male,34,No injuries noted or visible,2200,White,Male,39,12,No injuries noted or visible
-86.267737,39.8221943,4463,8684,2015-05-30,09:51:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY,In compliance,"3714 N Faculty Drive, Indianapolis, IN",Canine bite,Non-Compliant,Warrant Service,Yes,Possession of Controlled Substance,Unreported,Yes,Yes,No,No,4146,White,Male,29,Minor scrapes,2107,White,Male,58,28,No injuries noted or visible
-86.267737,39.8221943,4464,8684,2015-05-30,09:51:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY,In compliance,"3714 N Faculty Drive, Indianapolis, IN",Canine bite,Non-Compliant,Warrant Service,Yes,Possession of Controlled Substance,Unreported,Yes,Yes,No,No,4146,White,Male,29,Canine bite,2107,White,Male,58,28,No injuries noted or visible
-86.267737,39.8221943,4468,8684,2015-05-30,09:51:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY,In compliance,"3714 N Faculty Drive, Indianapolis, IN",Canine bite,Non-Compliant,Warrant Service,Yes,Theft/Receiving Stolen Property,Unreported,Yes,Yes,No,No,4146,White,Male,29,Canine bite,2107,White,Male,58,28,No injuries noted or visible
-86.267737,39.8221943,4465,8684,2015-05-30,09:51:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY,In compliance,"3714 N Faculty Drive, Indianapolis, IN",Canine bite,Non-Compliant,Warrant Service,Yes,Possession of Paraphernalia,Unreported,Yes,Yes,No,No,4146,White,Male,29,Minor scrapes,2107,White,Male,58,28,No injuries noted or visible
-86.267737,39.8221943,4466,8684,2015-05-30,09:51:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY,In compliance,"3714 N Faculty Drive, Indianapolis, IN",Canine bite,Non-Compliant,Warrant Service,Yes,Possession of Paraphernalia,Unreported,Yes,Yes,No,No,4146,White,Male,29,Canine bite,2107,White,Male,58,28,No injuries noted or visible
-86.267737,39.8221943,4467,8684,2015-05-30,09:51:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY,In compliance,"3714 N Faculty Drive, Indianapolis, IN",Canine bite,Non-Compliant,Warrant Service,Yes,Theft/Receiving Stolen Property,Unreported,Yes,Yes,No,No,4146,White,Male,29,Minor scrapes,2107,White,Male,58,28,No injuries noted or visible
-86.2639774,39.9101277,4469,8687,2015-05-27,20:34:00:000,Operations division,Northwest district,NW MIDDLE SHIFT,UNREPORTED,In compliance,"5820 W 85th Street, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Call For Service,Yes,Resisting Law Enforcement (F),Unreported,Yes,No,Yes,Yes,4148,Black,Male,34,Minor bleeding,2114,Black,Male,44,15,Minor bleeding
-86.2639774,39.9101277,4470,8687,2015-05-27,20:34:00:000,Operations division,Northwest district,NW MIDDLE SHIFT,UNREPORTED,In compliance,"5820 W 85th Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Call For Service,Yes,Resisting Law Enforcement (F),Unreported,Yes,No,Yes,Yes,4148,Black,Male,34,Minor bleeding,2114,Black,Male,44,15,Minor bleeding
-86.2639774,39.9101277,4471,8687,2015-05-27,20:34:00:000,Operations division,Northwest district,NW MIDDLE SHIFT,UNREPORTED,In compliance,"5820 W 85th Street, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Call For Service,Yes,Battery (F),Unreported,Yes,No,Yes,Yes,4148,Black,Male,34,Minor bleeding,2114,Black,Male,44,15,Minor bleeding
-86.2639774,39.9101277,4472,8687,2015-05-27,20:34:00:000,Operations division,Northwest district,NW MIDDLE SHIFT,UNREPORTED,In compliance,"5820 W 85th Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Call For Service,Yes,Battery (F),Unreported,Yes,No,Yes,Yes,4148,Black,Male,34,Minor bleeding,2114,Black,Male,44,15,Minor bleeding
-86.2639774,39.9101277,4473,8687,2015-05-27,20:34:00:000,Operations division,Northwest district,NW MIDDLE SHIFT,UNREPORTED,In compliance,"5820 W 85th Street, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Call For Service,Yes,Intimidation,Unreported,Yes,No,Yes,Yes,4148,Black,Male,34,Minor bleeding,2114,Black,Male,44,15,Minor bleeding
-86.2639774,39.9101277,4474,8687,2015-05-27,20:34:00:000,Operations division,Northwest district,NW MIDDLE SHIFT,UNREPORTED,In compliance,"5820 W 85th Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Call For Service,Yes,Intimidation,Unreported,Yes,No,Yes,Yes,4148,Black,Male,34,Minor bleeding,2114,Black,Male,44,15,Minor bleeding
-86.2639774,39.9101277,4475,8687,2015-05-27,20:34:00:000,Operations division,Northwest district,NW MIDDLE SHIFT,UNREPORTED,In compliance,"5820 W 85th Street, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Call For Service,Yes,Resisting Law Enforcement (F),Unreported,Yes,No,Yes,Yes,4148,Black,Male,34,Minor bleeding,2541,Black,Male,41,7,Unreported
